date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city
2020-03-10,11.8,5.0,22.3,0.0,,213.0,7.4,22.2,1028.0,,Orense
2020-03-11,12.6,6.3,24.9,0.0,,314.0,6.0,24.1,1024.1,,Orense
2020-03-12,13.3,9.3,19.5,0.0,,12.0,9.9,31.5,1024.1,,Orense
2020-03-13,12.7,8.9,18.3,0.0,,16.0,12.9,27.8,1024.1,,Orense
2020-03-14,12.7,6.0,21.9,0.0,,32.0,7.4,22.2,1022.7,,Orense
2020-03-15,6.4,0.9,15.2,3.8,,314.0,10.4,29.6,1017.0,,Orense
2020-03-16,8.5,3.8,14.9,0.0,,3.0,14.1,37.0,1023.4,,Orense
2020-03-17,12.8,5.0,22.6,0.0,,30.0,8.3,33.3,1026.3,,Orense
2020-03-18,13.5,4.5,25.4,0.0,,64.0,5.9,18.5,1024.2,,Orense
2020-03-19,13.6,6.8,24.4,29.0,,293.0,9.0,20.4,1018.1,,Orense
2020-03-20,13.6,12.0,16.2,3.2,,110.0,4.8,18.5,1013.2,,Orense
2020-03-21,13.6,11.3,18.0,0.0,,329.0,7.3,22.2,1010.7,,Orense
2020-03-22,14.1,11.4,18.5,0.0,,20.0,7.3,27.8,1014.0,,Orense
2020-03-23,13.5,7.6,22.1,0.0,,17.0,8.6,27.8,1017.0,,Orense
2020-03-24,14.4,7.0,24.3,0.0,,55.0,5.5,16.7,1016.2,,Orense
2020-03-25,13.5,5.5,24.6,0.0,,339.0,8.2,27.8,1016.4,,Orense
2020-03-26,10.8,1.7,20.2,0.0,,23.0,8.5,25.9,1015.1,,Orense
2020-03-27,9.7,0.7,19.2,0.0,,64.0,6.3,22.2,1013.1,,Orense
2020-03-28,10.2,2.0,21.3,0.0,,99.0,7.1,20.4,1017.9,,Orense
2020-03-29,11.2,2.3,21.8,0.0,,57.0,5.9,25.9,1020.0,,Orense
2020-03-30,9.3,4.8,12.7,0.0,,60.0,11.4,46.3,1018.5,,Orense
2020-03-31,4.5,1.2,8.1,7.0,,43.0,7.3,31.5,1010.7,,Orense
2020-04-01,8.7,5.9,16.7,0.4,,44.0,4.5,24.1,1011.6,,Orense
2020-04-02,8.9,7.4,20.1,0.0,,16.0,10.6,29.6,1016.8,,Orense
2020-04-03,9.6,2.5,23.5,0.0,,158.0,8.1,20.4,1016.2,,Orense
2020-04-04,12.0,3.5,21.3,0.0,,147.0,11.3,27.8,1010.9,,Orense
2020-04-05,13.6,11.8,16.3,17.2,,179.0,15.8,38.9,1009.1,,Orense
2020-04-06,11.4,11.3,16.7,0.8,,140.0,3.3,16.7,1018.6,,Orense
2020-04-07,13.4,10.7,23.4,0.0,,154.0,6.5,18.5,1020.7,,Orense
2020-04-08,13.5,9.5,24.8,2.8,,203.0,7.0,24.1,1021.0,,Orense
2020-04-09,13.9,13.7,19.0,4.8,,164.0,8.4,20.4,1017.1,,Orense
2020-04-10,13.6,13.5,19.4,0.0,,226.0,11.1,24.1,1019.5,,Orense
2020-04-11,13.2,10.9,22.1,0.0,,244.0,5.0,18.5,1021.0,,Orense
2020-04-12,13.0,9.4,23.8,3.0,,4.0,8.5,31.5,1016.8,,Orense
2020-04-13,9.6,7.7,17.7,6.4,,45.0,7.6,25.9,1009.1,,Orense
2020-04-14,13.3,8.7,25.3,0.2,,91.0,5.5,18.5,1010.0,,Orense
2020-04-15,12.2,9.9,18.5,6.0,,138.0,7.4,22.2,1007.8,,Orense
2020-04-16,10.9,9.9,16.8,4.6,,152.0,10.2,24.1,1009.3,,Orense
2020-04-17,13.3,11.5,18.7,6.8,,189.0,14.1,33.3,1010.4,,Orense
2020-04-18,12.2,9.5,21.5,14.6,,202.0,7.5,24.1,1015.4,,Orense
2020-04-19,10.9,9.9,20.1,4.0,,343.0,6.2,22.2,1014.3,,Orense
2020-04-20,11.2,9.8,20.6,0.0,,217.0,7.2,18.5,1010.0,,Orense
2020-04-21,16.2,11.8,20.7,0.0,,352.0,12.4,31.5,1012.2,,Orense
2020-04-22,13.6,9.2,16.5,0.0,,324.0,12.1,24.1,1018.7,,Orense
2020-04-23,15.1,6.5,25.3,0.0,,0.0,7.9,27.8,1018.5,,Orense
2020-04-24,15.6,10.8,25.1,0.0,,355.0,6.7,20.4,1013.6,,Orense
2020-04-25,14.7,12.6,18.4,0.0,,223.0,6.8,24.1,1011.4,,Orense
2020-04-26,13.9,11.8,17.7,0.6,,200.0,10.4,27.8,1012.4,,Orense
2020-04-27,12.9,10.9,16.6,2.6,,216.0,10.6,29.6,1012.4,,Orense
2020-04-28,13.3,9.8,18.3,4.0,,216.0,13.2,35.2,1015.2,,Orense
2020-04-29,13.6,11.6,17.2,2.6,,223.0,21.0,44.5,1014.1,,Orense
2020-04-30,14.8,11.8,17.5,7.4,,225.0,22.6,48.2,1014.4,,Orense
2020-05-01,17.5,14.8,20.6,0.0,,227.0,21.6,46.3,1017.1,,Orense
2020-05-02,18.7,12.5,24.0,0.0,,223.0,16.6,35.2,1020.0,,Orense
2020-05-03,19.4,10.4,30.8,0.0,,146.0,5.7,20.4,1015.4,,Orense
2020-05-04,18.2,12.9,27.6,2.4,,196.0,15.9,48.2,1007.2,,Orense
2020-05-05,16.8,11.3,23.2,0.0,,203.0,19.3,40.8,1014.0,,Orense
2020-05-06,16.9,8.4,25.0,0.0,,191.0,11.0,29.6,1018.7,,Orense
2020-05-07,19.6,10.5,29.9,0.4,,14.0,8.6,27.8,1016.0,,Orense
2020-05-08,18.2,14.5,27.1,27.2,,284.0,8.9,25.9,1012.9,,Orense
